timestamp,volume,rel_change,trend_ema
2025-09-11 16:30:00,180.06790049999998,0.013319557153155883,-0.0013214393561089815
2025-09-11 16:33:00,48.66044621428572,0.021923211070743704,-0.00040988443740887627
2025-09-11 16:36:00,152.22996735714287,-0.01593026996109605,-0.001018527006965236
2025-09-11 16:39:00,760.6192874285714,0.02359034262893348,-5.347329575352189e-05
2025-09-11 16:42:00,1354102.6629060714,0.011441049843862103,0.00039729231756473795
2025-09-11 16:45:00,1236310.585681,-0.009622049391154266,4.376956438502508e-06
2025-09-11 16:48:00,28143860.313115425,-0.014989468399769541,-0.0005836169790990679
2025-09-11 16:51:00,6075529.831049358,-0.0191484727602585,-0.001311650539144536
2025-09-11 16:54:00,881.8580780714285,0.02533855625295654,-0.0002665443904346901
2025-09-11 16:57:00,1202211.6594062145,-0.017276487520968633,-0.0009336009837889623
2025-09-11 17:00:00,26.031765214285713,0.0033505367857218043,-0.0007655955810630499
2025-09-11 17:03:00,46.765903785714286,-0.021836104954491602,-0.001591890066295542
2025-09-11 17:06:00,11.12043392857143,0.024718190882552386,-0.0005601221859485645
2025-09-11 17:09:00,3047577.4452980002,0.03063571115372746,0.000663243827372064
2025-09-11 17:12:00,72.86719614285714,0.029348512893400045,0.001788156339765318
2025-09-11 17:15:00,558.1638757142857,0.13070267467721805,0.006843627647116405
2025-09-11 17:18:00,155.28538735714287,-0.04266006687705778,0.004902306293227222
2025-09-11 17:21:00,1543035.1681719287,0.0008086379949919152,0.00474177028153172
2025-09-11 17:24:00,61.65951557142858,0.004734198712258045,0.0047414733572464784
2025-09-11 17:27:00,2450.2721109285712,-0.012279882327486034,0.004073969212747165
2025-09-11 17:30:00,2591.0546692142857,0.024961872953071267,0.0048931026927598745
2025-09-11 17:33:00,196.055597,0.0341486325565965,0.0060403783736946446
2025-09-11 17:36:00,586.6873968571429,0.08606753499529925,0.00917869824120855
2025-09-11 17:39:00,62.966058857142855,0.032420164601309635,0.010090128294545848
2025-09-11 17:42:00,2532699.755615928,0.032443851037332924,0.010966744872694362
2025-09-11 17:45:00,4.198180071428572,-0.008522616010534738,0.010202456210606945
2025-09-11 17:48:00,11.726254785714286,-0.0031201439693389382,0.00968000130158946
2025-09-11 17:51:00,629.2040072857143,0.004135810972006168,0.009462582072978351
2025-09-11 17:54:00,504.6528381428572,-0.01236208746495501,0.008606712679333906
2025-09-11 17:57:00,1493195.7348312142,0.015090673782565598,0.008860985663774364
2025-09-11 18:00:00,1309959.0177560002,0.043046661145825546,0.010201600388560685
2025-09-11 18:03:00,1409294.1769502857,0.05267566346102664,0.011867249920814253
